구분,대여소명,,대여일자,대여건수,반납건수,위도,경도
성동구,580, 신금호역 3번출구 뒤,201907,120,51,#N/A,#N/A
성동구,580, 신금호역 3번출구 뒤,201908,110,63,#N/A,#N/A
성동구,580, 신금호역 3번출구 뒤,201909,106,91,#N/A,#N/A
성동구,580, 신금호역 3번출구 뒤,201910,127,124,#N/A,#N/A
성동구,580, 신금호역 3번출구 뒤,201911,96,68,#N/A,#N/A
성동구,580, 신금호역 3번출구 뒤,201912,82,34,#N/A,#N/A
성동구,580, 신금호역 3번출구 뒤,202001,33,34,#N/A,#N/A
성동구,580, 신금호역 3번출구 뒤,202002,39,27,#N/A,#N/A
성동구,580, 신금호역 3번출구 뒤,202003,74,70,#N/A,#N/A
성동구,580, 신금호역 3번출구 뒤,202004,10,9,#N/A,#N/A
성동구,580, 신금호역 3번출구 뒤,202005,3,2,#N/A,#N/A
성동구,581, 용답초등학교,201901,223,233,37.561012,127.054237
성동구,581, 용답초등학교,201902,195,233,37.561012,127.054237
성동구,581, 용답초등학교,201903,419,431,37.561012,127.054237
성동구,581, 용답초등학교,201904,590,613,37.561012,127.054237
성동구,581, 용답초등학교,201905,680,676,37.561012,127.054237
성동구,581, 용답초등학교,201906,740,783,37.561012,127.054237
성동구,581, 용답초등학교,201907,685,770,37.561012,127.054237
성동구,581, 용답초등학교,201908,637,641,37.561012,127.054237
성동구,581, 용답초등학교,201909,577,585,37.561012,127.054237
성동구,581, 용답초등학교,201910,668,681,37.561012,127.054237
성동구,581, 용답초등학교,201911,458,514,37.561012,127.054237
성동구,581, 용답초등학교,201912,318,333,37.561012,127.054237
성동구,581, 용답초등학교,202001,264,311,37.561012,127.054237
성동구,581, 용답초등학교,202002,298,330,37.561012,127.054237
성동구,581, 용답초등학교,202003,442,396,37.561012,127.054237
성동구,581, 용답초등학교,202004,540,542,37.561012,127.054237
성동구,581, 용답초등학교,202005,681,680,37.561012,127.054237
성동구,581, 용답초등학교,202006,1306,1432,37.561012,127.054237
성동구,582, 경일중학교 앞,201901,360,393,37.543179,127.04908
성동구,582, 경일중학교 앞,201902,323,360,37.543179,127.04908
성동구,582, 경일중학교 앞,201903,627,685,37.543179,127.04908
성동구,582, 경일중학교 앞,201904,1027,1081,37.543179,127.04908
성동구,582, 경일중학교 앞,201905,1598,1641,37.543179,127.04908
성동구,582, 경일중학교 앞,201906,1610,1697,37.543179,127.04908
성동구,582, 경일중학교 앞,201907,1677,1723,37.543179,127.04908
성동구,582, 경일중학교 앞,201908,1649,1663,37.543179,127.04908
성동구,582, 경일중학교 앞,201909,1463,1480,37.543179,127.04908
성동구,582, 경일중학교 앞,201910,1750,1759,37.543179,127.04908
성동구,582, 경일중학교 앞,201911,1157,1192,37.543179,127.04908
성동구,582, 경일중학교 앞,201912,728,772,37.543179,127.04908
성동구,582, 경일중학교 앞,202001,612,677,37.543179,127.04908
성동구,582, 경일중학교 앞,202002,602,643,37.543179,127.04908
성동구,582, 경일중학교 앞,202003,1117,1140,37.543179,127.04908
성동구,582, 경일중학교 앞,202004,1443,1484,37.543179,127.04908
성동구,582, 경일중학교 앞,202005,1498,1533,37.543179,127.04908
성동구,582, 경일중학교 앞,202006,1503,1504,37.543179,127.04908
성동구,583, 청계천 생태교실 앞,201901,567,561,37.56797,127.04689
성동구,583, 청계천 생태교실 앞,201902,740,677,37.56797,127.04689
성동구,583, 청계천 생태교실 앞,201903,1369,1354,37.56797,127.04689
성동구,583, 청계천 생태교실 앞,201904,2642,2768,37.56797,127.04689
성동구,583, 청계천 생태교실 앞,201905,4476,4479,37.56797,127.04689
성동구,583, 청계천 생태교실 앞,201906,4813,4953,37.56797,127.04689
성동구,583, 청계천 생태교실 앞,201907,3955,4220,37.56797,127.04689
성동구,583, 청계천 생태교실 앞,201908,4537,4788,37.56797,127.04689
성동구,583, 청계천 생태교실 앞,201909,4575,4588,37.56797,127.04689
성동구,583, 청계천 생태교실 앞,201910,5172,5179,37.56797,127.04689
성동구,583, 청계천 생태교실 앞,201911,2284,2256,37.56797,127.04689
성동구,583, 청계천 생태교실 앞,201912,1035,1032,37.56797,127.04689
성동구,583, 청계천 생태교실 앞,202001,1117,1095,37.56797,127.04689
성동구,583, 청계천 생태교실 앞,202002,1220,1219,37.56797,127.04689
성동구,583, 청계천 생태교실 앞,202003,5333,5372,37.56797,127.04689
성동구,583, 청계천 생태교실 앞,202004,7817,7915,37.56797,127.04689
성동구,583, 청계천 생태교실 앞,202005,8057,8118,37.56797,127.04689
성동구,583, 청계천 생태교실 앞,202006,8297,8536,37.56797,127.04689
광진구,584, 광진광장 교통섬,201901,895,734,37.547829,127.072632
광진구,584, 광진광장 교통섬,201902,743,558,37.547829,127.072632
광진구,584, 광진광장 교통섬,201903,1404,1092,37.547829,127.072632
광진구,584, 광진광장 교통섬,201904,2170,1598,37.547829,127.072632
광진구,584, 광진광장 교통섬,201905,3162,2303,37.547829,127.072632
광진구,584, 광진광장 교통섬,201906,3302,2580,37.547829,127.072632
광진구,584, 광진광장 교통섬,201907,2996,2343,37.547829,127.072632
광진구,584, 광진광장 교통섬,201908,2585,2113,37.547829,127.072632
광진구,584, 광진광장 교통섬,201909,2597,2119,37.547829,127.072632
광진구,584, 광진광장 교통섬,201910,2862,2369,37.547829,127.072632
광진구,584, 광진광장 교통섬,201911,2313,1787,37.547829,127.072632
광진구,584, 광진광장 교통섬,201912,1385,1165,37.547829,127.072632
광진구,584, 광진광장 교통섬,202001,1185,944,37.547829,127.072632
광진구,584, 광진광장 교통섬,202002,1123,824,37.547829,127.072632
광진구,584, 광진광장 교통섬,202003,1810,1312,37.547829,127.072632
광진구,584, 광진광장 교통섬,202004,2183,1826,37.547829,127.072632
광진구,584, 광진광장 교통섬,202005,2280,2113,37.547829,127.072632
광진구,584, 광진광장 교통섬,202006,2864,2447,37.547829,127.072632
성동구,585, 성수2가1동 공영주차장 인근,201901,510,580,37.536808,127.055489
성동구,585, 성수2가1동 공영주차장 인근,201902,521,551,37.536808,127.055489
성동구,585, 성수2가1동 공영주차장 인근,201903,1018,1191,37.536808,127.055489
성동구,585, 성수2가1동 공영주차장 인근,201904,1656,1749,37.536808,127.055489
성동구,585, 성수2가1동 공영주차장 인근,201905,2776,2827,37.536808,127.055489
성동구,585, 성수2가1동 공영주차장 인근,201906,2855,2947,37.536808,127.055489
성동구,585, 성수2가1동 공영주차장 인근,201907,2917,3014,37.536808,127.055489
성동구,585, 성수2가1동 공영주차장 인근,201908,3106,3151,37.536808,127.055489
성동구,585, 성수2가1동 공영주차장 인근,201909,2981,3092,37.536808,127.055489
성동구,585, 성수2가1동 공영주차장 인근,201910,3474,3559,37.536808,127.055489
성동구,585, 성수2가1동 공영주차장 인근,201911,2195,2274,37.536808,127.055489
성동구,585, 성수2가1동 공영주차장 인근,201912,1274,1310,37.536808,127.055489
성동구,585, 성수2가1동 공영주차장 인근,202001,1006,1055,37.536808,127.055489
성동구,585, 성수2가1동 공영주차장 인근,202002,927,982,37.536808,127.055489
성동구,585, 성수2가1동 공영주차장 인근,202003,1964,2009,37.536808,127.055489
성동구,585, 성수2가1동 공영주차장 인근,202004,2759,2805,37.536808,127.055489
성동구,585, 성수2가1동 공영주차장 인근,202005,3021,3078,37.536808,127.055489
성동구,585, 성수2가1동 공영주차장 인근,202006,3224,3254,37.536808,127.055489
성동구,586, 마장동 주민센터,201901,260,258,37.565941,127.045395
성동구,586, 마장동 주민센터,201902,243,242,37.565941,127.045395
성동구,586, 마장동 주민센터,201903,388,377,37.565941,127.045395
성동구,586, 마장동 주민센터,201904,514,477,37.565941,127.045395
성동구,586, 마장동 주민센터,201905,647,642,37.565941,127.045395
성동구,586, 마장동 주민센터,201906,803,772,37.565941,127.045395
성동구,586, 마장동 주민센터,201907,783,784,37.565941,127.045395
성동구,586, 마장동 주민센터,201908,766,761,37.565941,127.045395
성동구,586, 마장동 주민센터,201909,655,635,37.565941,127.045395
성동구,586, 마장동 주민센터,201910,759,768,37.565941,127.045395
성동구,586, 마장동 주민센터,201911,427,437,37.565941,127.045395
성동구,586, 마장동 주민센터,201912,285,314,37.565941,127.045395
성동구,586, 마장동 주민센터,202001,281,322,37.565941,127.045395
성동구,586, 마장동 주민센터,202002,307,320,37.565941,127.045395
성동구,586, 마장동 주민센터,202003,655,652,37.565941,127.045395
성동구,586, 마장동 주민센터,202004,748,742,37.565941,127.045395
성동구,586, 마장동 주민센터,202005,950,950,37.565941,127.045395
성동구,586, 마장동 주민센터,202006,1178,1175,37.565941,127.045395
성동구,587, 유니베라 앞,201901,425,439,37.545418,127.052643
성동구,587, 유니베라 앞,201902,356,355,37.545418,127.052643
성동구,587, 유니베라 앞,201903,601,606,37.545418,127.052643
성동구,587, 유니베라 앞,201904,972,984,37.545418,127.052643
성동구,587, 유니베라 앞,201905,1299,1302,37.545418,127.052643
성동구,587, 유니베라 앞,201906,1451,1442,37.545418,127.052643
성동구,587, 유니베라 앞,201907,1391,1378,37.545418,127.052643
성동구,587, 유니베라 앞,201908,1212,1179,37.545418,127.052643
성동구,587, 유니베라 앞,201909,1242,1253,37.545418,127.052643
성동구,587, 유니베라 앞,201910,1520,1541,37.545418,127.052643
성동구,587, 유니베라 앞,201911,1109,1101,37.545418,127.052643
성동구,587, 유니베라 앞,201912,697,678,37.545418,127.052643
성동구,587, 유니베라 앞,202001,617,634,37.545418,127.052643
성동구,587, 유니베라 앞,202002,566,585,37.545418,127.052643
성동구,587, 유니베라 앞,202003,1018,992,37.545418,127.052643
성동구,587, 유니베라 앞,202004,1469,1472,37.545418,127.052643
성동구,587, 유니베라 앞,202005,1497,1536,37.545418,127.052643
성동구,587, 유니베라 앞,202006,1602,1733,37.545418,127.052643
광진구,588, 뚝섬 유원지역,201901,306,349,37.532688,127.067497
광진구,588, 뚝섬 유원지역,201902,340,329,37.532688,127.067497
광진구,588, 뚝섬 유원지역,201903,739,792,37.532688,127.067497
광진구,588, 뚝섬 유원지역,201904,1398,1370,37.532688,127.067497
광진구,588, 뚝섬 유원지역,201905,2496,2409,37.532688,127.067497
광진구,588, 뚝섬 유원지역,201906,2155,2084,37.532688,127.067497
광진구,588, 뚝섬 유원지역,201907,1982,1975,37.532688,127.067497
광진구,588, 뚝섬 유원지역,201908,2209,2186,37.532688,127.067497
광진구,588, 뚝섬 유원지역,201909,2078,2059,37.532688,127.067497
광진구,588, 뚝섬 유원지역,201910,2342,2284,37.532688,127.067497
광진구,588, 뚝섬 유원지역,201911,1392,1400,37.532688,127.067497
광진구,588, 뚝섬 유원지역,201912,850,804,37.532688,127.067497
광진구,588, 뚝섬 유원지역,202001,893,789,37.532688,127.067497
광진구,588, 뚝섬 유원지역,202002,788,786,37.532688,127.067497
광진구,588, 뚝섬 유원지역,202003,2343,2358,37.532688,127.067497
광진구,588, 뚝섬 유원지역,202004,2774,2764,37.532688,127.067497
광진구,588, 뚝섬 유원지역,202005,2796,2724,37.532688,127.067497
광진구,588, 뚝섬 유원지역,202006,2498,2430,37.532688,127.067497
성동구,589, 성수역3번출구,201901,655,670,37.544159,127.056656
성동구,589, 성수역3번출구,201902,664,676,37.544159,127.056656
성동구,589, 성수역3번출구,201903,1318,1350,37.544159,127.056656
성동구,589, 성수역3번출구,201904,2194,2259,37.544159,127.056656
성동구,589, 성수역3번출구,201905,3286,3419,37.544159,127.056656
성동구,589, 성수역3번출구,201906,3368,3444,37.544159,127.056656
성동구,589, 성수역3번출구,201907,3281,3313,37.544159,127.056656
성동구,589, 성수역3번출구,201908,3202,3186,37.544159,127.056656
성동구,589, 성수역3번출구,201909,3004,3037,37.544159,127.056656
성동구,589, 성수역3번출구,201910,3837,3850,37.544159,127.056656
성동구,589, 성수역3번출구,201911,2731,2765,37.544159,127.056656
성동구,589, 성수역3번출구,201912,1951,1977,37.544159,127.056656
성동구,589, 성수역3번출구,202001,1410,1444,37.544159,127.056656
성동구,589, 성수역3번출구,202002,1414,1416,37.544159,127.056656
성동구,589, 성수역3번출구,202003,2420,2443,37.544159,127.056656
성동구,589, 성수역3번출구,202004,3241,3294,37.544159,127.056656
성동구,589, 성수역3번출구,202005,3420,3519,37.544159,127.056656
성동구,589, 성수역3번출구,202006,3707,3869,37.544159,127.056656
광진구,590, 건국대학교 (입학정보관),201901,1124,1154,37.53989,127.073364
광진구,590, 건국대학교 (입학정보관),201902,939,939,37.53989,127.073364
광진구,590, 건국대학교 (입학정보관),201903,2661,2672,37.53989,127.073364
광진구,590, 건국대학교 (입학정보관),201904,4082,4134,37.53989,127.073364
광진구,590, 건국대학교 (입학정보관),201905,5241,5241,37.53989,127.073364
광진구,590, 건국대학교 (입학정보관),201906,5023,5026,37.53989,127.073364
광진구,590, 건국대학교 (입학정보관),201907,3468,3463,37.53989,127.073364
광진구,590, 건국대학교 (입학정보관),201908,3080,3102,37.53989,127.073364
광진구,590, 건국대학교 (입학정보관),201909,4256,4248,37.53989,127.073364
광진구,590, 건국대학교 (입학정보관),201910,5242,5241,37.53989,127.073364
광진구,590, 건국대학교 (입학정보관),201911,3914,3937,37.53989,127.073364
광진구,590, 건국대학교 (입학정보관),201912,2092,2111,37.53989,127.073364
광진구,590, 건국대학교 (입학정보관),202001,1214,1312,37.53989,127.073364
