구분,대여소명,반납일자,반납건수,,,,
강동구,1039. 고덕초등학교,201908,182,,,,
강동구,1041. 묘곡초등학교,201908,752,,,,
강동구,1042. 강일리버파크 2~5단지,201908,513,,,,
강동구,1044. 굽은다리역,201908,4193,,,,
강동구,1047. 건강보험 강동지사kt,201908,2124,,,,
강동구,1048. 동부기업(둔촌동),201908,2059,,,,
강동구,1049. 강일리버파크 10단지,201908,751,,,,
강동구,1050. 둔촌역 3번 출입구,201908,4337,,,,
강동구,1051. 양지시장 (용성약국앞) 입구,201908,1408,,,,
강동구,1052. 리싸이클시티,201908,215,,,,
강동구,1053. 동명근린공원 진입로 (아리수로),201908,347,,,,
강동구,1054. 말우물 어린이 공원,201908,155,,,,
강동구,1056. 강일리버파크 7~11단지,201908,366,,,,
강동구,1057. 능골근린공원,201908,405,,,,
강동구,1058. 고덕숲 아이파크 1,201908,257,,,,
강동구,1059. 래미안 강동팰리스(102동),201908,1681,,,,
강동구,1060. 천일초교 사거리,201908,922,,,,
강동구,1061. 천호초교 입구 사거리(일주빌딩),201908,1158,,,,
강동구,1062. 고덕숲 아이파크 2,201908,236,,,,
강동구,3539. 서원마을,201908,158,,,,
강북구,"1501. 미아역 3번,4번 출구 사이",201908,1713,,,,
강북구,1503. 이디야 커피 수유역점 앞,201908,3573,,,,
강북구,1504. 다이소 삼양시장점,201908,622,,,,
강북구,1506. 강북문화예술회관,201908,1074,,,,
강북구,1509. 서울북부수도사업소,201908,1004,,,,
강북구,1510. 번동주공5단지 관리사무소 앞,201908,353,,,,
강북구,1511. 번동 금호어울림아파트102동앞,201908,381,,,,
강북구,1512. 강북중학교 앞,201908,1203,,,,
강북구,1513. 강북구청 뒷편,201908,424,,,,
강북구,1514. 강북구청 사거리 버스정류소 앞,201908,1827,,,,
강북구,1515. 송천동 주민센터,201908,713,,,,
강북구,1516. 우이초등학교 후문 옆,201908,589,,,,
강북구,1518. SK telecom(수유직영점) 앞,201908,669,,,,
강북구,1519. 세븐일레븐 수유장미원점 앞,201908,771,,,,
강북구,1520. 성실교회,201908,1044,,,,
강북구,1522. 월드전기조명인테리어(우이동),201908,346,,,,
강북구,1525. 미아동 복합청사,201908,519,,,,
강북구,1526. 수유동 채선당앞,201908,701,,,,
강북구,1527. 미아역 1번 출구 뒤,201908,905,,,,
강북구,1528. 삼각산동 주민센터,201908,274,,,,
강북구,1529. 미아동 한국전력공사,201908,1667,,,,
강북구,1530. 광산사거리,201908,1394,,,,
강북구,1531. 미아사거리 1번 출구,201908,2447,,,,
강북구,1532. 번3동 주민센터 교차로,201908,920,,,,
강북구,"1533. 번동 주공3, 4단지 교차로",201908,1852,,,,
강북구,1534. 북서울 꿈의 숲 동문,201908,747,,,,
강북구,1535. 효성인텔리안 앞,201908,2780,,,,
강북구,1536. 번동 두산위브 101동 옆,201908,1175,,,,
강북구,1537. 북한산 우이역,201908,631,,,,
강북구,1538. 솔밭공원역,201908,579,,,,
강북구,1539. 4.19민주묘지역,201908,1548,,,,
강북구,1540. 가오리역,201908,891,,,,
강북구,1541. 삼양역,201908,245,,,,
강북구,1542. 삼양사거리역,201908,412,,,,
강북구,1543. 수유1동 주민센터,201908,714,,,,
강북구,1545. 솔샘역 2번 출구,201908,166,,,,
강북구,1546. 송천동우체국,201908,750,,,,
강북구,1547. 꿈의숲 롯데캐슬,201908,239,,,,
강북구,1548. 북서울 꿈의숲 서문,201908,312,,,,
강서구,1101. 개화동상사마을종점 버스정류장,201908,244,,,,
강서구,1102. 방화사거리 마을버스 버스정류장,201908,1378,,,,
강서구,1103. 방화역 4번출구앞,201908,1523,,,,
강서구,1105. 방화근린공원,201908,297,,,,
강서구,1106. 신방화사거리,201908,2003,,,,
강서구,1108. 공항시장역 2번출구 뒤,201908,847,,,,
강서구,1109. 공항시장역 4번출구,201908,538,,,,
강서구,1110. 공항중학교앞,201908,780,,,,
강서구,1111. 마곡엠밸리6_7단지 마곡중학교,201908,1091,,,,
강서구,1112. 마곡엠밸리4단지 정문,201908,3822,,,,
강서구,1113. 서남환경공원 버스정류장,201908,1493,,,,
강서구,1114. 서남물재생센터 버스정류장,201908,241,,,,
강서구,1115. 등촌역 1번출구옆,201908,1343,,,,
강서구,1117. 스타벅스앞,201908,2540,,,,
강서구,1118. 증미역 3번출구뒤(등촌두산위브센티움오피스텔),201908,3636,,,,
강서구,1119. 염창동 한마음아파트앞(염창동 빛나는 음악학원앞),201908,2331,,,,
강서구,1120. 대림경동아파트앞,201908,2029,,,,
강서구,1121. 가양레포츠센터앞,201908,1675,,,,
강서구,1122. 황금내근린공원,201908,2698,,,,
강서구,1124. 발산역 6번출구옆(다이소앞),201908,2953,,,,
강서구,1125. 명덕고교입구(영종빌딩),201908,2109,,,,
강서구,1126. 우장산역 1번출구옆(우장산아이파크105동앞),201908,1481,,,,
강서구,1127. 화곡역(에이스정형외과앞) 버스정류장,201908,1464,,,,
강서구,1128. 화곡역 6번출구,201908,1004,,,,
강서구,1129. 화곡역 1번 출구 앞,201908,1390,,,,
강서구,1130. 화곡본동시장 버스정류장,201908,569,,,,
강서구,1131. 꿈돌이공원 앞,201908,2071,,,,
강서구,1132. 등촌역 7번출구,201908,1717,,,,
강서구,1135. 강서구의회,201908,1594,,,,
강서구,1136. 등촌2파출소,201908,419,,,,
강서구,1137. 등촌2동주민센터,201908,252,,,,
강서구,1139. 용문사 버스정류장,201908,1302,,,,
강서구,1140. 목동사거리 버스정류장,201908,1483,,,,
강서구,1141. 곰달래 문화복지센터 1-1,201908,2015,,,,
강서구,1145. 곰달래 문화복지센터 1-2,201908,1068,,,,
강서구,1146. 곰달래사거리,201908,1366,,,,
강서구,1148. 볏골공원,201908,801,,,,
강서구,1149. 신방화역환승주차장,201908,3195,,,,
강서구,1150. 송정역 1번출구,201908,2451,,,,
강서구,1151. 마곡역1번출구,201908,945,,,,
강서구,1152. 마곡역교차로,201908,1716,,,,
강서구,"1153. 발산역 1번, 9번 인근 대여소",201908,4875,,,,
강서구,1155. 기쁜우리복지관,201908,2403,,,,
강서구,1157. 강서구청,201908,2273,,,,
강서구,1158. 가양역 8번출구,201908,4845,,,,
강서구,1159. 서서울모터리움앞,201908,1542,,,,
강서구,1160. 양천향교역 7번출구앞,201908,5476,,,,
강서구,1161. 강서면허시험장앞,201908,349,,,,
강서구,1162. 공항초등학교건너편,201908,1332,,,,
강서구,1163. 방화동강서기동대앞,201908,1047,,,,
강서구,1165. 마곡중학교 후문,201908,470,,,,
강서구,1166. 강서구립등빛도서관,201908,3025,,,,
강서구,1167. 마곡수명산파크3단지 교차로,201908,2823,,,,
강서구,1168. 마곡엠밸리10단지 앞,201908,1481,,,,
강서구,1169. 염창역 1번 출구,201908,1806,,,,
강서구,1170. 강서구보건소 (삼성디지털 프라자),201908,1000,,,,
강서구,1171. 염창동 새마을금고 건너편 (모닝글로리),201908,1876,,,,
강서구,1172. 가양3동 주민센터,201908,1425,,,,
강서구,1173. 강서구청사거리(SH타워),201908,3013,,,,
강서구,1174. 강서구청사거리(부민병원),201908,989,,,,
강서구,1175. 대한항공 인력개발센터,201908,741,,,,
강서구,1177. 수명중?고교,201908,1294,,,,
강서구,1178. 개화산역 2번 출구,201908,987,,,,
강서구,1180. 마곡엠밸리 15단지(1502동) 건너편,201908,1100,,,,
강서구,1181. 농수산식품공사 (강서지사),201908,288,,,,
강서구,1182. KBS 스포츠월드,201908,2313,,,,
강서구,1183. KC 대학교,201908,195,,,,
강서구,1184. 마곡13단지,201908,1586,,,,
강서구,1185. 등촌9단지,201908,1513,,,,
강서구,1186. 송정중학교,201908,670,,,,
강서구,1187. 강서수산물도매시장,201908,380,,,,
강서구,1188. 롯데중앙연구소,201908,547,,,,
강서구,1190. 마곡역 교차로(2번출구),201908,903,,,,
강서구,1191. 마곡역 교차로(NH농협),201908,1375,,,,
강서구,1192. 마곡수명산파크 209동 건너편,201908,1417,,,,
강서구,1193. 마곡센트럴타워 1차,201908,2652,,,,
강서구,1194. 센서텍㈜,201908,927,,,,
강서구,1195. 코오롱One&Only타워,201908,2368,,,,
강서구,1196. 서울식물원(문화센터) 건너편,201908,665,,,,
강서구,1197. 엘펠리체 호텔 건너편,201908,3378,,,,
강서구,1198. LG 사이언스파크,201908,999,,,,
강서구,1199. 우장산역 3번출구,201908,439,,,,
강서구,1200. 개화광역환승센터,201908,217,,,,
강서구,2701. 마곡나루역 5번출구 뒤편,201908,6933,,,,
강서구,2702. 마곡 엠밸리2단지,201908,854,,,,
관악구,2102. 봉림교 교통섬,201908,8261,,,,
관악구,2103. 신림동 우방아파트,201908,1948,,,,
관악구,2104. 사당역 5번출구,201908,1639,,,,
관악구,2105. 미성동 신림체육센터,201908,900,,,,
관악구,2106. 난곡 새마을금고,201908,2280,,,,
관악구,2107. 도림천 신화교,201908,3198,,,,
관악구,2108. 은천치안센터,201908,1309,,,,
관악구,2109. 은천로입구 가로공원,201908,2310,,,,
관악구,2110. 조원동 미성아파트,201908,999,,,,
관악구,2111. 서울대입구역 1번출구,201908,1244,,,,
관악구,2112. 서울대입구역 마에스트로,201908,1193,,,,
관악구,2113. 관악동작견인차량보관소,201908,1617,,,,
관악구,2115. 관악농협농산물백화점,201908,1037,,,,
관악구,2116. 에이스에이존빌딩,201908,470,,,,
관악구,2119. 중앙동 동진빌딩,201908,1199,,,,
관악구,2122. 낙성대로 입구,201908,1079,,,,
관악구,2127. 보성운수차고지 맞은편,201908,408,,,,
관악구,2128. 관악구청교차로,201908,474,,,,
관악구,2129. 낙성대 과학전시관,201908,367,,,,
관악구,2130. 영어마을 관악캠프,201908,216,,,,
관악구,2135. 신림역 5번출구,201908,1876,,,,
관악구,2136. 신림역 8번출구,201908,2519,,,,
관악구,2137. KT&G 관악지점,201908,716,,,,
관악구,2139. 서울신성초등학교,201908,2577,,,,
관악구,2140. 신림1교 교차로,201908,2196,,,,
관악구,2141. 미림여고입구 교차로,201908,233,,,,
관악구,2143. 서울산업정보학교,201908,655,,,,
관악구,2144. 난우길입구,201908,686,,,,
관악구,2145. 은천초등학교 육교,201908,869,,,,
관악구,2148. 낙성대역 3번출구 뒤,201908,876,,,,
관악구,2156. 농협 관악문성지점,201908,1006,,,,
관악구,2157. 난곡 사거리,201908,1438,,,,
관악구,2159. 인헌초교,201908,526,,,,
관악구,2160. 관악구 보건소,201908,525,,,,
관악구,2164. 관악우체국,201908,1119,,,,
관악구,2165. JK장평타워,201908,303,,,,
관악구,2167. 낙성대역 1번출구,201908,614,,,,
관악구,2169. 봉천역 2번출구,201908,1572,,,,
관악구,2170. 조원동서울본병원,201908,858,,,,
관악구,2171. 서울대입구역 5번출구,201908,1431,,,,
관악구,2172. 나들목공원,201908,568,,,,
관악구,2173. 당곡사거리,201908,4175,,,,
관악구,2174. 삼성디지털프라자관악점,201908,873,,,,
관악구,2175. 신림동걷고싶은문화의거리입구,201908,428,,,,
관악구,2176. 보라매공원 보도육교,201908,2071,,,,
관악구,2177. 신대방역 2번 출구,201908,5408,,,,
관악구,2178. 서울대학교 정문,201908,515,,,,
관악구,2179. 양녕로 입구,201908,1241,,,,
관악구,2180. 신림동주민센터,201908,1149,,,,
관악구,2183. 동방1교,201908,5511,,,,
관악구,2184. 구암초등학교 버스정류장,201908,298,,,,
광진구,3500. 군자역2번출구,201908,2015,,,,
광진구,3501. 광진구청 앞,201908,2709,,,,
광진구,3502. 중곡역 1번출구,201908,1020,,,,
광진구,3503. 광진유진스웰,201908,104,,,,
광진구,3504. 원일교회,201908,2080,,,,
광진구,3505. 신양초교앞 교차로,201908,1435,,,,
광진구,3506. 영동대교 북단,201908,1537,,,,
광진구,3507. 어린이회관,201908,825,,,,
광진구,3508. 화양사거리,201908,2980,,,,
광진구,3509. 세종사이버대학교,201908,3405,,,,
광진구,3510. 중곡SK아파트앞,201908,671,,,,
광진구,3516. 구의아리수정수센터앞,201908,869,,,,
광진구,3517. 용마사거리,201908,2043,,,,
광진구,3518. 군자역 7번출구뒤,201908,3635,,,,
광진구,3520. 광진경찰서,201908,2374,,,,
광진구,3521. 현대홈타운 뒷길,201908,377,,,,
광진구,3523. 건국대학교 과학관(이과대) 앞,201908,1122,,,,
광진구,3524. 세종대학교,201908,372,,,,
광진구,3528. 광진정보도서관,201908,1478,,,,
광진구,3529. 어린이대공원정문,201908,1163,,,,
광진구,3533. 건대입구역 사거리(롯데백화점),201908,7441,,,,
광진구,3534. 건대입구역 5번출구 뒤,201908,3759,,,,
광진구,3535. 중곡사거리(국민은행),201908,2472,,,,
광진구,3536. 중앙농협(자양동),201908,2557,,,,
광진구,3537. 아차산 휴먼시아 아파트 옆,201908,464,,,,
광진구,3541. 커먼그라운드,201908,3841,,,,
광진구,3542. 래미안 구의파크 스위트,201908,2175,,,,
광진구,500. 어린이대공원역 3번출구 앞,201908,3183,,,,
광진구,501. 광진구의회 앞,201908,1485,,,,
광진구,502. 뚝섬유원지역 1번출구 앞,201908,14592,,,,
광진구,503. 더샵스타시티 C동 앞,201908,1759,,,,
광진구,504. 신자초교입구교차로,201908,3718,,,,
광진구,505. 자양사거리 광진아크로텔 앞,201908,4804,,,,
광진구,515. 광양중학교 앞,201908,1347,,,,
광진구,516. 광진메디칼 앞,201908,1483,,,,
광진구,539. 군자교교차로,201908,1950,,,,
광진구,540. 군자역 7번출구 베스트샵 앞,201908,2328,,,,
광진구,542. 강변역 4번출구 뒤,201908,2305,,,,
광진구,543. 구의공원(테크노마트 앞),201908,1737,,,,
광진구,544. 광남중학교,201908,1222,,,,
광진구,546. 잠실대교북단 교차로,201908,1694,,,,
광진구,548. 자양나들목,201908,2688,,,,
광진구,549. 아차산역 3번출구,201908,2574,,,,
광진구,551. 구의삼성쉐르빌 앞,201908,2977,,,,
광진구,552. 대림아크로리버 앞,201908,923,,,,
광진구,553. 중곡 성원APT 앞,201908,1389,,,,
광진구,555. 구의3동주민센터,201908,1045,,,,
광진구,571. 어린이대공원역6번출구,201908,1341,,,,
광진구,572. 국립정신 건강센터 앞,201908,279,,,,
광진구,573. 구의문주차장 앞,201908,1780,,,,
광진구,574. 아차산역4번출구,201908,1332,,,,
광진구,575. 중앙농협 중곡지점,201908,341,,,,
광진구,576. 광나루역 3번 출구,201908,1678,,,,
광진구,577. 광진청소년수련관,201908,2125,,,,
광진구,584. 광진광장 교통섬,201908,2113,,,,
광진구,588. 뚝섬 유원지역,201908,2186,,,,
광진구,590. 건국대학교 (입학정보관),201908,3102,,,,
광진구,591. 건국대학교 (행정관),201908,726,,,,
광진구,592. 건국대학교 학생회관,201908,2288,,,,
광진구,593.자양중앙나들목,201908,2829,,,,
구로구,1901. 신도림동주민센터 앞,201908,1203,,,,
구로구,1904. 도림천역 1번 출구 앞,201908,1986,,,,
구로구,1906. 신도림역 1번 출구 앞,201908,5338,,,,
구로구,1907. 구일우성(아) 육교 밑,201908,756,,,,
구로구,1908. 해원리바파크 육교 밑,201908,1440,,,,
구로구,1910. 낙원교회 맞은편,201908,411,,,,
구로구,1911. 구로디지털단지역 앞,201908,4716,,,,
구로구,1912. 한신휴아파트 앞,201908,1568,,,,
구로구,1913. 구로리공원,201908,858,,,,
구로구,1914. 대림역4번출구,201908,1807,,,,
구로구,1916. 구로중학교앞,201908,460,,,,
구로구,1920. 서울미래초등학교 사거리,201908,1447,,,,
구로구,1924. 삼부르네상스파크빌,201908,471,,,,
구로구,1925. 동양미래대학교 정문 옆,201908,2954,,,,
구로구,1928. 고척스카이돔구장 광장,201908,1144,,,,
구로구,1929. 고척근린공원 고척도서관 앞,201908,788,,,,
구로구,1930. 개봉지구대 개봉치안센터,201908,529,,,,
구로구,1931. 개봉역(북측광장),201908,1427,,,,
구로구,1933. 개봉푸르지오아파트 상가,201908,1234,,,,
구로구,1936. 개봉역 1번 출구 자전거보관서쪽,201908,596,,,,
구로구,1937. 한진아파트 입구,201908,733,,,,
구로구,1941. 오류동역 2번출구,201908,1000,,,,
구로구,1943. 온수역 북측,201908,402,,,,
구로구,1946. 구로역 광장,201908,1410,,,,
구로구,1951. 천왕이펜하우스 4단지 상가 앞,201908,257,,,,
구로구,1952. 천왕연지타운2단지 앞,201908,1040,,,,
