2020,영등포구,부상자수,162,3,2,4,7,15,16,17,23,39,20,9,7
2020,동작구,사고건수,59,2,1,2,1,3,5,6,9,8,12,6,4
2020,동작구,사망자수,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,동작구,부상자수,69,2,1,2,1,3,6,6,11,10,14,9,4
2020,관악구,사고건수,33,-,2,2,3,4,2,5,4,3,6,1,1
2020,관악구,사망자수,2,-,0,1,0,0,0,1,0,0,0,0,0
2020,관악구,부상자수,32,-,2,1,3,4,2,4,5,3,6,1,1
2020,강남구,사고건수,77,-,1,1,4,11,10,10,9,9,8,8,6
2020,강남구,사망자수,0,-,0,0,0,0,0,0,0,0,0,0,0
2020,강남구,부상자수,91,-,1,1,4,12,11,12,13,9,9,12,7
2020,강동구,사고건수,103,3,1,6,3,7,11,12,13,16,16,6,9
2020,강동구,사망자수,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,강동구,부상자수,108,3,1,7,3,7,12,12,13,19,16,6,9
2020,송파구,사고건수,220,6,1,4,8,18,25,26,31,33,37,14,17
2020,송파구,사망자수,2,0,0,1,0,0,0,0,1,0,0,0,0
2020,송파구,부상자수,242,6,1,3,9,21,27,27,34,38,43,15,18
2020,서초구,사고건수,59,-,-,3,4,3,3,9,6,13,10,6,2
2020,서초구,사망자수,0,-,-,0,0,0,0,0,0,0,0,0,0
2020,서초구,부상자수,62,-,-,3,5,3,3,9,6,13,11,7,2
2020,양천구,사고건수,69,2,-,2,5,10,4,9,11,9,5,8,4
2020,양천구,사망자수,0,0,-,0,0,0,0,0,0,0,0,0,0
2020,양천구,부상자수,76,2,-,2,5,11,5,10,12,10,5,10,4
2020,중랑구,사고건수,95,3,1,2,5,6,7,11,13,17,18,11,1
2020,중랑구,사망자수,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,중랑구,부상자수,110,4,1,2,6,6,7,14,14,18,20,17,1
2020,노원구,사고건수,104,3,1,3,2,8,11,14,18,13,14,12,5
2020,노원구,사망자수,1,0,0,1,0,0,0,0,0,0,0,0,0
2020,노원구,부상자수,108,3,1,2,2,8,11,14,19,14,16,13,5
2020,광진구,사고건수,47,-,-,2,1,7,7,3,2,8,9,6,2
2020,광진구,사망자수,0,-,-,0,0,0,0,0,0,0,0,0,0
2020,광진구,부상자수,49,-,-,2,1,7,7,3,2,8,10,7,2
2020,강북구,사고건수,36,2,1,-,1,5,3,6,4,7,3,3,1
2020,강북구,사망자수,0,0,0,-,0,0,0,0,0,0,0,0,0
2020,강북구,부상자수,36,2,1,-,1,5,3,6,4,7,3,3,1
2020,금천구,사고건수,27,-,-,1,2,4,6,3,2,2,3,2,2
2020,금천구,사망자수,0,-,-,0,0,0,0,0,0,0,0,0,0
2020,금천구,부상자수,30,-,-,1,2,5,6,3,4,2,3,2,2
